 DX05_06680,PL8,, ,Streptococcus agalactiae GBS6,AIK75919.1, ,  ,invalid,1,
 pectate lyase,PL1,, ,Gossypium armourianum,AEN70979.1, ,  ,invalid,1,
 C5E25_04435,PL4,, ,Pectobacterium parmentieri IFB5619,AYH04670.1, ,  ,invalid,4,
 BACINT_00904,PL21,, ,Bacteroides intestinalis DSM 17393,EDV07336.1,B3C7L2,  ,invalid,1,
 SAMN05444521_8082,PL1,, ,Streptomyces sp. 3214.6,SHI63094.1, ,  ,invalid,,
 GJS33_06510,PL8,, ,Streptococcus equi subsp. zooepidemicus AZ-45470,QGM23791.1, ,  ,invalid,1,
 CTI56_09490,PL17,, ,Klebsiella pneumoniae KSB1_4E,ATR04045.1, ,  ,invalid,1,
 BatF92_13830,PL40,, ,Bacteroides thetaiotaomicron F9-2,BCA49441.1, ,  ,invalid,,
 CEK59_01770,PL5,, ,Pseudomonas aeruginosa LW,AZZ10429.1, ,  ,invalid,1,
 pectate lyase, partial (fragment) ,PL1,, ,Dickeya dianthicola KEN,QBA29466.1, ,  ,invalid,6,
 D068_cds36880 (YvpA),PL3,, ,Bacillus atrophaeus UCMB-5137,AKL86484.1, ,  ,invalid,1,
 D0812_09875,PL6,, ,Vibrio owensii 1700302,AYO14695.1, ,  ,invalid,,
 ETT44_03695,PL16,, ,Streptococcus pyogenes emm197,QCK74061.1, ,  ,invalid,,
 CK238_17690,PL9,, ,Bacillus velezensis K26,AXS62378.1, ,  ,invalid,2,
 CSC17_5423,PL17,, ,Klebsiella oxytoca AR380,AWF36162.1, ,  ,invalid,1,
 Rumal_1151,PL9,, ,Ruminococcus albus 7 = DSM 20455,ADU21671.1,E0LEC6,  ,invalid,,
 SaSA191_1606,PL12,, ,Streptococcus agalactiae SA191,AUP11954.1, ,  ,invalid,1,
 pectate lyase 1 (Pel1),PL3,, ,Globodera tabacum virginiae GV3,AEA08827.1, ,  ,invalid,3,
 AEA00_14285,PL3,, ,Xanthomonas campestris pv. campestris ICMP 21080,AKS18370.1, ,  ,invalid,1,
 KO02_21355,PL33,, ,Sphingobacterium sp. ML3W,AIM38962.1, ,  ,invalid,1,
 SSPO_067490,PL7,, ,Streptomyces sporoclivatus NBRC 100767,BBJ44031.1, ,  ,invalid,4,
 C3F42_05680,PL7,, ,Pseudomonas sp. PONIH3,AUY32746.1, ,  ,invalid,2,
 BleG1_1773,PL9,, ,Bacillus lehensis G1,AIC94351.1, ,  ,invalid,2,
 Lacal_1748,PL17,, ,Lacinutrix sp. 5H-3-7-4,AEH01596.1, ,  ,invalid,2,
 NBRC13719_36040 (PelC),PL3,, ,Bacillus subtilis subsp. subtilis NBRC 13719,BBK74259.1, ,  ,invalid,1,
 SAOUHSC_02463,PL8,, ,Staphylococcus aureus subsp. aureus NCTC 8325,ABD31483.1,Q59801,  ,invalid,1,
 BOLC7T41612H,PL1,, ,Brassica oleracea,VDD36052.1, ,  ,invalid,1,
 EYF70_16965,PL8,, ,Massilia albidiflava DSM 17472,QBI02341.1, ,  ,invalid,,
 RHEC894_PC00137,PL3,, ,Rhizobium etli CIAT 894,ARM91171.1, ,  ,invalid,1,
 C5E18_04110,PL4,, ,Pectobacterium parmentieri IFB5427,AZS55385.1, ,  ,invalid,4,
 MALG_02966,PL7,, ,Marinovum algicola DG 898,AKO98116.1, ,  ,invalid,5,
 BRAA01T01515Z,PL4,, ,Brassica rapa,VDC75013.1, ,  ,invalid,2,
 KDY119_02305 (HysA),PL8,, ,Luteimicrobium xylanilyticum HY-24,QFU98786.1, ,  ,invalid,,
 SLNHY_1800,PL7,, ,Streptomyces albus BK3-25,AOU76491.1, ,  ,invalid,3,
 ETL60_03940,PL26,, ,Bacillus subtilis SRCM103637,QAW53002.1, ,  ,invalid,,
 SAMN04490196_4156,PL7,, ,Pseudomonas moraviensis BS3668,SDU66256.1, ,  ,invalid,1,
 AR456_14310,PL14,, ,Halomonas huangheensis BJGMM-B45,ALM53319.1, ,  ,invalid,3,
 AEA00_06385,PL1,, ,Xanthomonas campestris pv. campestris ICMP 21080,AKS15587.1, ,  ,invalid,,
 BKM03_11170,PL7,, ,Pseudomonas avellanae R2leaf,AVB19738.1, ,  ,invalid,1,
 NCTC10401_00005,PL17,, ,Salmonella enterica subsp. houtenae serovar Houten NCTC10401,SQI68507.1, ,  ,invalid,1,
 HMPREF0106_01981,PL33,, ,Bacteroides sp. D22,EFI13970.1, ,  ,invalid,1,
 CP966_08050,PL4,, ,Streptomyces galilaeus ATCC 14969,QEU65226.1, ,  ,invalid,1,
 AOU00_21145,PL10,, ,Paenibacillus polymyxa J,AOK92099.1, ,  ,invalid,1,
 PCPL58_3975,PL1,, ,Pseudomonas cerasi,CZT30431.1, ,  ,invalid,4,
 A6F68_01708,PL38,, ,Altererythrobacter dongtanensis KCTC 22672,ANY20220.1, ,  ,invalid,,
 RBAM_007720,PL1,, ,Bacillus velezensis FZB42,ABS73156.1,A7Z2D0,  ,invalid,6,
 BZ15_2750,PL8,, ,Yersinia pestis Shasta,AJJ52674.1, ,  ,invalid,2,
 DN756_08775,PL22,, ,Yersinia pseudotuberculosis IP2666pIB1,AZA30087.1, ,  ,invalid,1,
 GZ59_46090 (PelX),PL9,, ,Pectobacterium atrosepticum 21A,AIK16292.1, ,  ,invalid,1,
 C4Q28_10745,PL5,, ,Pseudomonas sp. SWI6,AVD82598.1, ,  ,invalid,,
 CEK25_003183,PL9,, ,Fusarium fujikuroi I1.3,QGI88227.1, ,  ,invalid,3,
 pectin lyase F (PelF),PL1,,4.2.2.10,Aspergillus niger CBS 120.49 / N400,CAD34589.1,Q8NJK6,  ,invalid,4,characterized
 C0W65_05960,PL3,, ,Bacillus subtilis BJ3-2,AUS14530.1, ,  ,invalid,1,
 XcfCFBP6990P_14790,PL1,, ,Xanthomonas citri pv. phaseoli var. fuscans CFBP6990,ATS47785.1, ,  ,invalid,,
 SAMEA2434504_00368,PL12,, ,Streptococcus pneumoniae 2245STDY5775545,VFH71607.1, ,  ,invalid,1,
 C5Y82_17930,PL9,, ,Bacillus pumilus 150a,AVI42801.1, ,  ,invalid,2,
 AYK59_02435,PL7,, ,Pseudomonas fluorescens KENGFT3,AMS19012.1, ,  ,invalid,1,
 GA0070618_1878,PL1,, ,Micromonospora echinospora DSM 43816,SCE91482.1, ,  ,invalid,,
 EGX39_15470,PL22,, ,Yersinia pseudotuberculosis FDAARGOS_583,AYW97080.1, ,  ,invalid,1,
 CP972_08505,PL3,, ,Streptomyces prasinus ATCC 13879,QEV05719.1, ,  ,invalid,4,
 AKMU_09090 (fragment) ,PL38,, ,Akkermansia muciniphila JCM 30893,BBP48163.1, ,  ,invalid,,
 EXN74_07245,PL22,, ,Leclercia adecarboxylata 16008513,QBF86311.1, ,  ,invalid,1,
 EQI27_03795,PL11,, ,Bacillus subtilis SRCM103923,QAS11019.1, ,  ,invalid,1,
 CD191_12735,PL1,, ,Paenibacillus odorifer CBA7130,AWV33413.1, ,  ,invalid,,
 EGX47_13320,PL8,, ,Yersinia pseudotuberculosis FDAARGOS_581,AYW92179.1, ,  ,invalid,2,
 RM29_11900,PL8,, ,Staphylococcus aureus 29b_MRSA,AJC29585.1, ,  ,invalid,1,
 SaSA75_1059 (HylB),PL8,, ,Streptococcus agalactiae SA75,AUO93726.1, ,  ,invalid,1,
 C5E22_01995,PL1,, ,Pectobacterium parmentieri IFB5486,AYH17337.1, ,  ,invalid,2,
 HV97_08335,PL7,, ,Pseudomonas aeruginosa W36662,ALZ18678.1, ,  ,invalid,1,
 GT360_15085,PL17,, ,Vibrio astriarenae HN897,QIA64888.1, ,  ,invalid,2,
 AUC48_11215,PL8,, ,Staphylococcus aureus RIVM1295,ALS70509.1, ,  ,invalid,1,
 SAMN05216476_2710,PL7,, ,Pseudomonas mediterranea DSM 16733,SDU51327.1, ,  ,invalid,1,
 E1750_03380,PL35,, ,Flavobacterium sp. GS13,QBN17882.1, ,  ,invalid,,
 A3224_00385,PL7,, ,Microbulbifer thermotolerans DAU221,AMX03967.1, ,  ,invalid,5,
 E1750_01030,PL6,, ,Flavobacterium sp. GS13,QBN17437.1, ,  ,invalid,,
 FHJ99_05510,PL9,, ,Enterococcus faecium DB-1,QDA51700.1, ,  ,invalid,1,
 FBF57_22265,PL22,, ,Klebsiella pneumoniae C2972,QHU46930.1, ,  ,invalid,1,
 CVE23_08615,PL26,, ,Dickeya fangzhongdai DSM 101947,ATZ94019.1, ,  ,invalid,,
 GBF35_12895,PL1,, ,Nonomuraea sp. WYY166,QFY07462.1, ,  ,invalid,2,
 SCIM_1349,PL12,, ,Streptococcus intermedius JTH08,BAM24003.1, ,  ,invalid,1,
 SAMN04490189_2890,PL7,, ,Pseudomonas koreensis BS3658,SDD59740.1, ,  ,invalid,1,
 Cphy_3022,PL12,, ,Lachnoclostridium phytofermentans ISDg,ABX43379.1,A9KQ67,  ,invalid,1,
 DVK44_25640,PL8,, ,Streptomyces sp. GSSD-12,AXG82901.1, ,  ,invalid,,
 VK72_11055,PL33,, ,Paenibacillus polymyxa ATCC 15970,APQ62108.1, ,  ,invalid,2,
 CLA18_18765,PL7,, ,Pseudomonas protegens DTU9.1,QEN48470.1, ,  ,invalid,2,
 FIV02_02235 (Alya1),PL7,, ,Pseudomonas sp. THAF187a,QFT20389.1, ,  ,invalid,1,
 C5E17_09995,PL9,, ,Pectobacterium parmentieri IFB5408,AYH36315.1, ,  ,invalid,1,
 odv-e66,PL23,, ,Pieris rapae granulovirus E3,ADO85470.1, ,  ,invalid,,
 E1750_01045,PL6,, ,Flavobacterium sp. GS13,QBN17440.1, ,  ,invalid,,
 DVJ73_07335,PL22,, ,Klebsiella pneumoniae WCHKP115069,AYQ05712.1, ,  ,invalid,1,
 EJJ34_19060,PL3,, ,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051,QCX91184.1, ,  ,invalid,1,
 EKK97_12785,PL12,, ,Halomonas sp. BC-M4-5,QHC50283.1, ,  ,invalid,,
 IHMA87_02300,PL7,, ,Pseudomonas aeruginosa AZPAE15042,QDL02586.1, ,  ,invalid,2,
 DJ57_2897,PL38,, ,Yersinia kristensenii ATCC 33639,AIN17624.1, ,  ,invalid,,
 SAMN05216488_2161,PL11,, ,Microbacterium sp. LKL04,SCY52669.1, ,  ,invalid,1,
 AM438_10565,PL8,, ,Proteus mirabilis AR_0059,ARA22904.1, ,  ,invalid,2,
 AM571_PC01888,PL5,, ,Rhizobium etli 8C-3,APO79618.1, ,  ,invalid,,
 XCR_0794,PL1,, ,Xanthomonas campestris pv. raphani 756C,AEL05711.1, ,  ,invalid,6,
 VIGAN_01291100 (Vigan.01g291100),PL4,, ,Vigna angularis var. angularis,BAT75105.1, ,  ,invalid,2,
 F9B13_02425,PL9,, ,Bacillus subtilis MSP1,QFP70390.1, ,  ,invalid,2,
 ENC22_03405,PL3,, ,Hahella sp. KA22,AZZ90285.1, ,  ,invalid,5,
 NCTC13769_00581 (OgL),PL22,, ,Yersinia enterocolitica subsp. palearctica NCTC13769,VEF80470.1, ,  ,invalid,1,
 G3H79_01710,PL8,, ,Streptomyces aureoverticillatus HN6,QIB41984.1, ,  ,invalid,,
 pectate lyase D (PelD;PLd;Dda3937_03372),PL1,,4.2.2.2,Dickeya dadantii 3937,ADM99552.1,E0SAZ3Q9Z4J4,  ,invalid,6,characterized
 Rhom172_2391,PL1,, ,Rhodothermus marinus SG0.5JP17-172,AEN74284.1, ,  ,invalid,2,
 BS21228_16160,PL11,, ,Bacillus subtilis ATCC 21228,AVL05756.1, ,  ,invalid,1,
 O7A_04035,PL11,, ,Bacillus subtilis KCTC 1028 = ATCC 6051a,AKC46249.1, ,  ,invalid,1,
 CH60_2369 (OgL),PL22,, ,Yersinia pestis str. Pestoides B,AJK13542.1, ,  ,invalid,1,
 Edafosvirus11_29,PL7,, ,Edafosvirus sp.,AYV78394.1, ,  ,invalid,,
 DBX26_18750,PL7,, ,Vibrio sp. dhg,AXT72995.1, ,  ,invalid,,
 C7M28_03091 (YesX),PL11,, ,Bacillus subtilis SRCM102750,QHM11287.1, ,  ,invalid,1,
 CJO79_03115,PL3,, ,Ralstonia solanacearum T82,AXV90053.1, ,  ,invalid,1,
 SAMN04489798_1436,PL7,, ,Pseudomonas arsenicoxydans CECT 7543,SDN89029.1, ,  ,invalid,1,
 FX988_03251,PL6,, ,Paraglaciecola mesophila GPM4,QHJ12993.1, ,  ,invalid,1,
 NCTC12233_02240 (HysA),PL8,, ,Staphylococcus aureus NCTC12233,VDZ15549.1, ,  ,invalid,1,
 SAMN05192545_1704,PL7,, ,Maribacter sp. MAR_2009_60,SDS60794.1, ,  ,invalid,5,
 BS49_08050 (YesX) (fragment),PL11,, ,Bacillus subtilis BS49,CEI55845.1, ,  ,invalid,1,
 MC46_003270,PL8,, ,Proteus mirabilis FDAARGOS_60,AUT90780.1, ,  ,invalid,2,
 YPK_3705,PL38,, ,Yersinia pseudotuberculosis YPIII,ACA69972.1, ,  ,invalid,,
 I595_3323,PL25,, ,Croceitalea dokdonensis DOKDO 023,KPM30502.1, ,  ,invalid,,
 A6768_15350,PL22,, ,Sphingobium yanoikuyae S72,ATI81228.1, ,  ,invalid,2,
 FOA47_11990,PL22,, ,Klebsiella pneumoniae NKU_Kleb8A7,QDP05286.1, ,  ,invalid,1,
 BB790_04925,PL22,, ,Klebsiella pneumoniae Kp_Goe_62629,APM51908.1, ,  ,invalid,1,
 DZR90_02915,PL12,, ,Streptococcus pyogenes MGAS28278,QBB41412.1, ,  ,invalid,1,
 FNV65_13415,PL38,, ,Streptomyces sp. S1A1-8,QDO18830.1, ,  ,invalid,,
 alginate lyase B (AlyB;V12B01_24259),PL7,,4.2.2.11,Vibrio splendidus OU02,EAP94922.1, ,  ,invalid,5,characterized
 ML5_4844,PL1,, ,Micromonospora sp. L5,ADU10320.1,D3C8C5,  ,invalid,6,
 LF65_01179,PL12,, ,Clostridium beijerinckii NCIMB 14988,AJG97793.2, ,  ,invalid,,
 WS87_30310,PL5,, ,Burkholderia sp. MSMB0856,AOJ91036.1, ,  ,invalid,,
 Fisuc_2005 / FSU_2528,PL11,, ,Fibrobacter succinogenes subsp. succinogenes S85,ACX75592.1,C9RIX1,  ,invalid,1,
 GII76_04195,PL11,, ,Bacillus subtilis 73,QGH95590.1, ,  ,invalid,1,
 BATR1942_01130,PL26,, ,Bacillus atrophaeus 1942,ADP31184.1, ,  ,invalid,,
 FP478_12675,PL8,, ,Staphylococcus aureus B2-15A,QDS50633.1, ,  ,invalid,1,
 A6681_20330,PL7,, ,Pseudomonas aeruginosa PA_D2,AON14223.1, ,  ,invalid,1,
 D5E69_04225,PL9,, ,Bacillus marisflavi 151-25,QHA35093.1, ,  ,invalid,2,
 OPIT5_17055,PL38,, ,Opitutaceae bacterium TAV5,AHF91671.1, ,  ,invalid,,
 PAI-R2-ORF24,PL3,, ,Pseudomonas viridiflava DUD1.2B,AAX58457.1,A8E425,  ,invalid,1,
 DTQ03_03895,PL1,, ,Bacillus subtilis FB6-3,AXV60547.1, ,  ,invalid,6,
 pectate lyase (fragment),PL2,, ,Vibrio fluvialis L12387,ADK34307.1, ,  ,invalid,2,
 GFK78_04405,PL22,, ,Klebsiella quasipneumoniae KP18-31,QFZ67873.1, ,  ,invalid,1,
 BAX60_09570,PL11,, ,Bacillus subtilis MJ01,APH67623.1, ,  ,invalid,1,
 pectate lyase D, partial (PelD) (fragment) ,PL3,, ,Fusarium oxysporum RBG5838,ALI89043.1, ,  ,invalid,2,
 GRB31_11900,PL3,, ,Ralstonia solanacearum CFBP 8697,QHB55724.1, ,  ,invalid,1,
 B4W66_05875,PL16,, ,Streptococcus pyogenes STAB090229,ASQ21424.1, ,  ,invalid,,
 Amir_4682,PL1,, ,Actinosynnema mirum DSM 43827,ACU38512.1,C6WMZ9,  ,invalid,2,
 Polysaccharide Lyase family 7 protein (Bofut4_p122570.1),PL7,, ,Botrytis cinerea T4,CCD53238.1, ,  ,invalid,4,
 AYM24_12290,PL8,, ,Staphylococcus aureus USA300-SUR11,AQR14318.1, ,  ,invalid,1,
 ARUE_232p01360 (short fragment),PL8,, ,Arthrobacter sp. Rue61a,AFR31344.1, ,  ,invalid,,
 U712_03580,PL26,, ,Bacillus subtilis PY79,AHA76665.1, ,  ,invalid,,
 TE101_04390,PL6,, ,Alteromonas macleodii Te101,AUI81574.1, ,  ,invalid,1,
 Btheta7330_02593,PL1,, ,Bacteroides thetaiotaomicron 7330,ALJ42135.1, ,  ,invalid,2,
 FH971_04070,PL17,, ,Shewanella polaris SM1901,QDE33158.1, ,  ,invalid,2,
 DTQ70_02775,PL35,, ,Runella sp. SP2,AYQ31164.1, ,  ,invalid,,
 LI63_020580,PL22,, ,Enterobacter hormaechei subsp. oharae 34978,ALA03650.1, ,  ,invalid,1,
 NC16_10995,PL2,, ,Pectobacterium brasiliense BC1,APS30219.1, ,  ,invalid,1,
 S4054249_13715,PL8,, ,Pseudoalteromonas luteoviolacea S4054249,AOT08847.1, ,  ,invalid,2,
 Y71_04515,PL22,, ,Kosakonia radicincitans DSM 16656,ARD59221.1, ,  ,invalid,1,
 B1H29_29935,PL26,, ,Streptomyces pactum ACT12,AQS70548.1, ,  ,invalid,,
 SHJGH_6405,PL8,, ,Streptomyces hygroscopicus subsp. jinggangensis TL01,AGF66068.1, ,  ,invalid,,
 PsyrB_19950 (Hopak1),PL1,, ,Pseudomonas syringae pv. syringae B301D,AKF47448.1, ,  ,invalid,8,
 SMA_1583 (fragment),PL9,, ,Streptococcus macedonicus ACA-DC 198,CCF02874.1, ,  ,invalid,,
 NCTC10877_01268,PL12,, ,Streptococcus pyogenes NCTC10877,SQH10856.1, ,  ,invalid,1,
 G5S37_19720,PL1,, ,Roseimicrobium sp. ORNL1,QIF03655.1, ,  ,invalid,2,
 EV46_20240,PL1,, ,Pectobacterium atrosepticum JG10-08,AIA72843.1, ,  ,invalid,3,
 LH89_07780,PL4,, ,Cedecea neteri ND14b,AIR69111.1, ,  ,invalid,4,
 AL538_15540,PL17,, ,Vibrio harveyi ATCC 43516,AMF99029.1, ,  ,invalid,2,
 pectin lyase, partial (fragment) ,PL1,, ,Aspergillus flavus NIICC8142,ANJ89031.1, ,  ,invalid,4,
 pectate lyase (fragment),PL10,, ,uncultured bacterium,AFU91466.1, ,  ,invalid,,
 VVA1613,PL8,, ,Vibrio vulnificus YJ016,BAC97639.1,Q7MBX4,  ,invalid,,
 N018_05225,PL1,, ,Pseudomonas syringae CC1557,AHG39677.1, ,  ,invalid,4,
 pectin lyase 2 (Pnl2;PdPnl2),PL1,, ,Penicillium digitatum Pd01,AFV30213.1, ,  ,invalid,4,
 CFK41_01755,PL1,, ,Brachybacterium ginsengisoli DCY80,ATG53645.1, ,  ,invalid,,
 CDH85_07240,PL8,, ,Streptococcus agalactiae B509,AWZ28445.1, ,  ,invalid,1,
 SAMEA2204055_00325,PL12,, ,Streptococcus pneumoniae 2245STDY5609197,VFH38304.1, ,  ,invalid,1,
 C1H87_07260,PL29,, ,Flavivirga eckloniae ECD14,AUP78518.1, ,  ,invalid,,
 PSPPH_1424 (HopaK1),PL1,, ,Pseudomonas savastanoi pv. phaseolicola 1448A,AAZ37079.1,Q48LP2,  ,invalid,8,
 SAMEA4076705_02587 (CslB),PL6,, ,Stenotrophomonas maltophilia NCTC10257,SNW10357.1, ,  ,invalid,1,
 FNV67_17085,PL9,, ,Streptomyces sp. S1D4-20,QDN56801.1, ,  ,invalid,3,
 SAMN05216503_3495,PL7,, ,Polaribacter sp. KT25b,SDS57535.1, ,  ,invalid,,
 S100141_00890,PL1,, ,Bacillus licheniformis SRCM100141,ARW42212.1, ,  ,invalid,6,
 AQ619_14655,PL10,, ,Caulobacter henricii CB4,ALL14486.1, ,  ,invalid,2,
 A79E_0840,PL22,, ,Klebsiella pneumoniae subsp. pneumoniae 1084,AFQ64216.1, ,  ,invalid,1,
 M666_00090,PL40,, ,Cellulophaga baltica 18,AIZ40118.1, ,  ,invalid,,
 Pr1d_27140 (Yesw_2),PL11,, ,Bythopirellula goksoyri Pr1d,QEG35415.1, ,  ,invalid,1,
 B2G65_03940,PL16,, ,Streptococcus pyogenes GUR,ASO73894.1, ,  ,invalid,,
 PAI-R2-ORF24,PL3,, ,Pseudomonas viridiflava LH238.1A,AAX58511.1,A8E479,  ,invalid,1,
 BFI33_04290,PL1,, ,Bacillus subtilis subsp. subtilis 168G,AOA10059.1, ,  ,invalid,6,
 FP480_03540,PL8,, ,Staphylococcus aureus B3-14B,QDS43490.1, ,  ,invalid,1,
 CEK26_002390,PL3,, ,Fusarium fujikuroi Augusto2,QGJ00946.1, ,  ,invalid,2,
 CD191_19380,PL11,, ,Paenibacillus odorifer CBA7130,AWV36810.1, ,  ,invalid,1,
 GPA07_02145,PL1,, ,Bacillus sp. ms-22,QGX64306.1, ,  ,invalid,5,
 AltI4_11250,PL7,, ,Alteromonas sp. I4,BBO26737.1, ,  ,invalid,5,
 ORF (fragment),PL1,, ,Pinus contorta subsp. contorta,AET83469.1, ,  ,invalid,,
 EKG83_02680,PL8,, ,Saccharothrix syringae NRRL B-16468,QFZ16515.1, ,  ,invalid,,
 SSPS47_30320 (PeL),PL1,, ,Streptomyces sp. S4.7,QHY99404.1, ,  ,invalid,5,
 D9C17_08935,PL3,, ,Bacillus subtilis subsp. subtilis N2-2,AYK90663.1, ,  ,invalid,1,
 Pnap_3111,PL9,, ,Polaromonas naphthalenivorans CJ2,ABM38410.1,A1VRY2,  ,invalid,,
 E5225_01585,PL11,, ,Cellulomonas sp. Z28,QCB95104.1, ,  ,invalid,1,
 ODV-E66,PL23,, ,Helicoverpa SNPV AC53 AC53T5,AMN16323.1, ,  ,invalid,,
 ORF,PL24,, ,Paraglaciecola agarilytica,WP_008301824.1, ,  ,invalid,,
 FFUJ_09346,PL3,, ,Fusarium fujikuroi IMI 58289,CCT73830.1, ,  ,invalid,2,
 FNV59_14775,PL26,, ,Streptomyces sp. RLB1-8,QDO59201.1, ,  ,invalid,,
 GT391_02180,PL3,, ,Pectobacterium brasiliense 1692,QHG26957.1, ,  ,invalid,5,
 AMC78_PB00061,PL3,, ,Rhizobium phaseoli N161,ANM06865.1, ,  ,invalid,1,
 FP479_09495,PL8,, ,Staphylococcus aureus B3-4A,QDS41811.1, ,  ,invalid,1,
 GI584_15975,PL26,, ,Gracilibacillus sp. SCU50,QGH35455.1, ,  ,invalid,,
 BL1202_03333,PL1,, ,Bacillus licheniformis BL1202,AOP16278.1, ,  ,invalid,8,
 BFI33_10245,PL1,, ,Bacillus subtilis subsp. subtilis 168G,AOA11186.1, ,  ,invalid,8,
 FSN21_11695 (HysA),PL8,, ,Staphylococcus aureus BSN9S,QEA19729.1, ,  ,invalid,1,
 ES969_03940,PL11,, ,Bacillus subtilis SRCM103576,QAV99278.1, ,  ,invalid,1,
 E4T22_09285,PL7,, ,Pseudomonas aeruginosa AJ D 2,QBY93701.1, ,  ,invalid,1,
 BSQ33_03425,PL9,, ,Vibrio gazogenes ATCC 43942,ASA57070.1, ,  ,invalid,1,
 BM526_01370,PL7,, ,Alteromonas mediterranea RG65,APE00617.1, ,  ,invalid,5,
 CDO26_29705 (fragment) ,PL1,, ,Sinorhizobium meliloti M270,ASP88503.1, ,  ,invalid,2,
 NCTC13739_01047 (HylA),PL8,, ,Streptococcus pyogenes NCTC13739,SQH08987.1, ,  ,invalid,1,
 AL549_03185,PL9,, ,Vibrio vulnificus ATL 6-1306,AMG10357.1, ,  ,invalid,1,
 DQ231_04000,PL1,, ,Bacillus subtilis subsp. spizizenii SW83,AXC52047.1, ,  ,invalid,6,
 EQH95_20000,PL9,, ,Bacillus subtilis SRCM103886,QAR81193.1, ,  ,invalid,2,
 heparinase,PL12,, ,uncultured bacterium lac193,AHN98035.1, ,  ,invalid,,
 XOO1078 (RhgB),PL4,, ,Xanthomonas oryzae pv. oryzae KACC 10331,AAW74332.1, ,  ,invalid,1,
 FJK98_16020,PL1,, ,Micromonospora sp. HM134,QDY08477.1, ,  ,invalid,6,
 pectin lyase, partial (fragment) ,PL1,, ,Aspergillus flavus NIICC8142,ANJ89029.1, ,  ,invalid,4,
 EJP81_22785,PL22,, ,Rahnella aquatilis KM12,QEU51510.1, ,  ,invalid,1,
 LOCK900_2695,PL8,, ,Lactobacillus rhamnosus LOCK900,AGP72472.1, ,  ,invalid,,
 CRN13_03850,PL22,, ,Raoultella ornithinolytica FDAARGOS_431,ATM19610.1, ,  ,invalid,1,
 A2I97_18060,PL1,, ,Bacillus velezensis D2-2,AOU02840.1, ,  ,invalid,8,
 ODV-E66,PL23,, ,Lymantria dispar multiple nucleopolyhedrovirus 3029,AIX47970.1, ,  ,invalid,,
 CSC52_0633,PL8,, ,Staphylococcus aureus AR_0467,AWQ90203.1, ,  ,invalid,1,
 C6H62_05435,PL8,, ,Clostridium chauvoei SBP 07/09,QBJ75131.1, ,  ,invalid,,
 FC605_03900,PL11,, ,Bacillus subtilis PR10,QCU14031.1, ,  ,invalid,1,
 SCI_1630,PL12,, ,Streptococcus constellatus subsp. pharyngis C1050,AGU80529.1, ,  ,invalid,1,
 pectinase (Pel-1),PL3,, ,Heterodera glycines,AAK08974.1,Q8T5G7,  ,invalid,3,
 Itm8,PL11,, ,Streptomyces sp. SYP-A7193,QGY73440.1, ,  ,invalid,1,
 OA04_29050 (PnL),PL1,, ,Pectobacterium carotovorum 3-2,AVT59441.1, ,  ,invalid,8,
 MGAS9429_Spy0509,PL12,, ,Streptococcus pyogenes MGAS9429,ABF31697.1,Q1JMQ2,  ,invalid,1,
 ETZ92_012065,PL9,, ,Bacillus velezensis ZeaDK315Endobac16,QEQ04967.1, ,  ,invalid,2,
 GRT15_03810,PL1,, ,Bacillus velezensis FJAT-45028,QHC10861.1, ,  ,invalid,6,
 DDE72_12930,PL1,, ,Bacillus velezensis LM23DO2,AWE17038.1, ,  ,invalid,6,
 Kvar_1857,PL38,, ,Klebsiella variicola At-22,ADC57758.1, ,  ,invalid,,
 C1N92_08240,PL9,, ,Bacillus velezensis SGAir0473,AWQ14866.1, ,  ,invalid,2,
 DEJ44_33455,PL1,, ,Streptomyces venezuelae ATCC 21113,QES10051.1, ,  ,invalid,5,
 CP977_33110,PL8,, ,Streptomyces cinereoruber ATCC 19740,QEV36420.1, ,  ,invalid,,
 Sfla_0928,PL9,, ,Streptomyces pratensis ATCC 33331,ADW02386.1,C9NB37,  ,invalid,1,
 unnamed protein product,PL1,, ,Zea mays,CAV27792.1, ,  ,invalid,1,
 PAO1OR1419 (AlgL),PL5,, ,Pseudomonas aeruginosa PAO1_Orsay,CTQ36350.1, ,  ,invalid,1,
 PAI-R2-ORF24,PL3,, ,Pseudomonas viridiflava DUS2.2A,AAX58467.1,A8E435,  ,invalid,1,
 WPG_1062 (fragment),PL7,, ,Winogradskyella sp. PG-2,BAO75292.1, ,  ,invalid,,
 FORC6_3137,PL22,, ,Vibrio parahaemolyticus FORC_006,ALG53463.1, ,  ,invalid,1,
 DMB38_02125,PL31,, ,Streptomyces sp. WAC 06738,AZM44771.1, ,  ,invalid,,
 D3H65_15600,PL6,, ,Paraflavitalea soli 5GH32-13,AXY75320.1, ,  ,invalid,2,
 C4K15_5864,PL7,, ,Pseudomonas chlororaphis subsp. aurantiaca Q16,AZD82386.1, ,  ,invalid,1,
 D0819_14280,PL9,, ,Bacillus subtilis HMNig-2,QFY86501.1, ,  ,invalid,2,
 GRFL_2178,PL9,, ,Gramella flava JLT2011,APU68902.1, ,  ,invalid,1,
 YQ19_23825,PL7,, ,Pseudomonas aeruginosa Carb01 63,AKE71140.1, ,  ,invalid,1,
 A7983_07710,PL9,, ,Pectobacterium wasabiae CFBP 3304,AOR63144.1, ,  ,invalid,1,
